Time \ Tag,Ma_R4715_SSTEP,Ma_R4715_Pevent,Ma_R4715_PO_Tot,Ma_R4715_MPG_Tot,Ma_R4715_Gly_Tot,Ma_R4715_Cat_Tot,Ma_R4715_EPT_Tot
19-Aug-2015 14:39:00,11,140.15,654.7230835,50.28917694,0.0000273,2.87963939,
19-Aug-2015 14:40:00,11,140.15,654.7230835,50.28917694,0.0000273,2.87963939,
19-Aug-2015 14:41:00,11,140.15,658.3995972,50.57187653,0.0000273,2.89581132,
19-Aug-2015 14:42:00,11,140.15,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:43:00,11,140.15,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:44:00,11,140.15,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:45:00,11,140.15,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:46:00,11,140.16,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:47:00,11,140.16,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:48:00,11,140.16,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:49:00,11,140.16,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:50:00,11,140.16,658.414856,50.57305145,0.0000273,2.89587855,
19-Aug-2015 14:51:00,11,140.16,662.0978394,50.85631943,0.0000273,2.91208768,
19-Aug-2015 14:52:00,11,140.16,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 14:53:00,11,140.16,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 14:54:00,11,140.17,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 14:55:00,11,140.17,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 14:56:00,11,140.17,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 14:57:00,11,140.17,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 14:58:00,11,140.17,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 14:59:00,11,140.17,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 15:00:00,11,140.17,662.1118774,50.85739899,0.0000273,2.91214943,
19-Aug-2015 15:01:00,11,140.18,665.7912598,51.14035797,0.00002769,2.92833543,
19-Aug-2015 15:02:00,11,140.18,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:03:00,11,140.18,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:04:00,11,140.18,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:05:00,11,140.18,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:06:00,11,140.18,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:07:00,11,140.18,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:08:00,11,140.18,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:09:00,11,140.19,665.8035889,51.14130402,0.00002769,2.92838955,
19-Aug-2015 15:10:00,11,140.19,669.5507813,51.42959213,0.00002788,2.94487977,
19-Aug-2015 15:11:00,11,140.19,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:12:00,11,140.19,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:13:00,11,140.19,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:14:00,11,140.19,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:15:00,11,140.19,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:16:00,11,140.19,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:17:00,11,140.2,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:18:00,11,140.2,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:19:00,11,140.2,669.557251,51.43008804,0.00002788,2.94490814,
19-Aug-2015 15:20:00,11,140.2,673.3100586,51.71859741,0.00002827,2.96141672,
19-Aug-2015 15:21:00,11,140.2,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:22:00,11,140.2,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:23:00,11,140.2,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:24:00,11,140.21,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:25:00,11,140.21,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:26:00,11,140.21,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:27:00,11,140.21,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:28:00,11,140.21,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:29:00,11,140.21,673.3186035,51.71925354,0.00002827,2.96145415,
19-Aug-2015 15:30:00,11,140.21,677.0621338,52.00723267,0.00002847,2.97792816,
19-Aug-2015 15:31:00,11,140.21,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:32:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:33:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:34:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:35:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:36:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:37:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:38:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:39:00,11,140.22,677.0721436,52.00800323,0.00002847,2.97797227,
19-Aug-2015 15:40:00,11,140.23,680.8139648,52.29584122,0.00002847,2.99443793,
19-Aug-2015 15:41:00,11,140.23,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:42:00,11,140.23,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:43:00,11,140.23,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:44:00,11,140.23,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:45:00,11,140.23,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:46:00,11,140.23,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:47:00,11,140.24,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:48:00,11,140.24,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:49:00,11,140.24,680.8262329,52.29678345,0.00002847,2.99449182,
19-Aug-2015 15:50:00,11,140.24,684.5093994,52.58003616,0.00002866,3.01069832,
19-Aug-2015 15:51:00,11,140.24,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:52:00,11,140.24,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:53:00,11,140.24,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:54:00,11,140.24,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:55:00,11,140.25,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:56:00,11,140.25,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:57:00,11,140.25,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:58:00,11,140.25,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 15:59:00,11,140.25,684.5234985,52.58111954,0.00002866,3.01076031,
19-Aug-2015 16:00:00,11,140.25,688.2617798,52.86854935,0.00002886,3.02720594,
19-Aug-2015 16:01:00,11,140.25,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:02:00,11,140.25,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:03:00,11,140.26,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:04:00,11,140.26,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:05:00,11,140.26,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:06:00,11,140.26,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:07:00,11,140.26,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:08:00,11,140.26,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:09:00,11,140.26,688.2783814,52.86982346,0.00002886,3.0272789,
19-Aug-2015 16:10:00,11,140.27,692.0200806,53.15752792,0.00002905,3.04374099,
19-Aug-2015 16:11:00,11,140.27,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:12:00,11,140.27,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:13:00,11,140.27,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:14:00,11,140.27,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:15:00,11,140.27,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:16:00,11,140.27,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:17:00,11,140.27,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:18:00,11,140.28,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:19:00,11,140.28,692.0386963,53.15895844,0.00002905,3.04382277,
19-Aug-2015 16:20:00,11,140.28,695.840271,53.45137787,0.00002944,3.06055355,
19-Aug-2015 16:21:00,11,140.28,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:22:00,11,140.28,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:23:00,11,140.28,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:24:00,11,140.28,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:25:00,11,140.29,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:26:00,11,140.29,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:27:00,11,140.29,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:28:00,11,140.29,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:29:00,11,140.29,695.8551025,53.45251846,0.00002944,3.06061888,
19-Aug-2015 16:30:00,11,140.29,699.5997315,53.74039078,0.00002944,3.07709098,
19-Aug-2015 16:31:00,11,140.29,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:32:00,11,140.29,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:33:00,11,140.3,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:34:00,11,140.3,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:35:00,11,140.3,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:36:00,11,140.3,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:37:00,11,140.3,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:38:00,11,140.3,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:39:00,11,140.3,699.616394,53.74167252,0.00002944,3.07716441,
19-Aug-2015 16:40:00,11,140.3,703.2888184,54.02433777,0.00003002,3.09332085,
19-Aug-2015 16:41:00,11,140.31,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:42:00,11,140.31,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:43:00,11,140.31,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:44:00,11,140.31,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:45:00,11,140.31,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:46:00,11,140.31,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:47:00,11,140.31,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:48:00,11,140.32,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:49:00,11,140.32,703.307312,54.02576447,0.00003003,3.09340239,
19-Aug-2015 16:50:00,11,140.32,707.0404663,54.31296921,0.00003003,3.10983062,
19-Aug-2015 16:51:00,11,140.32,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:52:00,11,140.32,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:53:00,11,140.32,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:54:00,11,140.32,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:55:00,11,140.32,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:56:00,11,140.33,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:57:00,11,140.33,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:58:00,11,140.33,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 16:59:00,11,140.33,707.0615234,54.31459045,0.00003003,3.10992336,
19-Aug-2015 17:00:00,11,140.33,710.7355347,54.59715271,0.00003022,3.126091,
19-Aug-2015 17:01:00,11,140.33,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:02:00,11,140.33,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:03:00,11,140.33,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:04:00,11,140.34,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:05:00,11,140.34,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:06:00,11,140.34,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:07:00,11,140.34,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:08:00,11,140.34,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:09:00,11,140.34,710.7584229,54.59891129,0.00003022,3.12619162,
19-Aug-2015 17:10:00,11,140.34,714.4870606,54.88562393,0.00003022,3.14259911,
19-Aug-2015 17:11:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:12:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:13:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:14:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:15:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:16:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:17:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:18:00,11,140.35,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:19:00,11,140.36,714.5122681,54.8875618,0.00003022,3.14270997,
19-Aug-2015 17:20:00,11,140.36,718.2450562,55.17452621,0.00003042,3.15913177,
19-Aug-2015 17:21:00,11,140.36,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:22:00,11,140.36,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:23:00,11,140.36,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:24:00,11,140.36,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:25:00,11,140.36,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:26:00,11,140.36,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:27:00,11,140.37,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:28:00,11,140.37,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:29:00,11,140.37,718.2731323,55.17668533,0.00003042,3.15925527,
19-Aug-2015 17:30:00,11,140.37,721.9512329,55.45954514,0.00003061,3.17544222,
19-Aug-2015 17:31:00,11,140.37,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:32:00,11,140.37,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:33:00,11,140.37,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:34:00,11,140.38,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:35:00,11,140.38,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:36:00,11,140.38,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:37:00,11,140.38,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:38:00,11,140.38,721.9637451,55.46050644,0.00003061,3.17549729,
19-Aug-2015 17:39:00,11,140.38,725.6446533,55.74354172,0.00003081,3.19169426,
19-Aug-2015 17:40:00,11,140.38,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:41:00,11,140.38,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:42:00,11,140.39,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:43:00,11,140.39,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:44:00,11,140.39,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:45:00,11,140.39,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:46:00,11,140.39,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:47:00,11,140.39,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:48:00,11,140.39,725.6551514,55.74435043,0.00003081,3.19174051,
19-Aug-2015 17:49:00,11,140.4,729.3376465,56.02748108,0.00003081,3.20794272,
19-Aug-2015 17:50:00,11,140.4,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:51:00,11,140.4,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:52:00,11,140.4,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:53:00,11,140.4,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:54:00,11,140.4,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:55:00,11,140.4,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:56:00,11,140.4,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:57:00,11,140.41,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:58:00,11,140.41,729.3467407,56.02818298,0.00003081,3.20798278,
19-Aug-2015 17:59:00,11,140.41,733.0332031,56.31128693,0.00003158,3.22420359,
19-Aug-2015 18:00:00,11,140.41,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:01:00,11,140.41,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:02:00,11,140.41,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:03:00,11,140.41,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:04:00,11,140.41,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:05:00,11,140.42,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:06:00,11,140.42,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:07:00,11,140.42,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:08:00,11,140.42,733.0440674,56.31211853,0.00003159,3.22425127,
19-Aug-2015 18:09:00,11,140.42,736.7212524,56.59494781,0.00003159,3.24043179,
19-Aug-2015 18:10:00,11,140.42,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:11:00,11,140.42,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:12:00,11,140.43,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:13:00,11,140.43,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:14:00,11,140.43,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:15:00,11,140.43,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:16:00,11,140.43,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:17:00,11,140.43,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:18:00,11,140.43,736.7346802,56.59597778,0.00003159,3.24049067,
19-Aug-2015 18:19:00,11,140.43,740.5422363,56.88876343,0.00003159,3.2572422,
19-Aug-2015 18:20:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:21:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:22:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:23:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:24:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:25:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:26:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:27:00,11,140.44,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:28:00,11,140.45,740.5583496,56.8900032,0.00003159,3.25731301,
19-Aug-2015 18:29:00,11,140.45,744.2387695,57.17308044,0.00003159,3.27350545,
19-Aug-2015 18:30:00,11,140.45,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:31:00,11,140.45,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:32:00,11,140.45,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:33:00,11,140.45,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:34:00,11,140.45,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:35:00,11,140.46,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:36:00,11,140.46,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:37:00,11,140.46,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:38:00,11,140.46,744.2502441,57.17396164,0.00003159,3.27355576,
19-Aug-2015 18:39:00,11,140.46,747.9314575,57.45708466,0.00003178,3.28975368,
19-Aug-2015 18:40:00,11,140.46,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:41:00,11,140.46,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:42:00,11,140.46,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:43:00,11,140.47,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:44:00,11,140.47,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:45:00,11,140.47,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:46:00,11,140.47,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:47:00,11,140.47,747.9414673,57.45785522,0.00003178,3.28979778,
19-Aug-2015 18:48:00,11,140.47,751.6286621,57.74149323,0.00003217,3.30602193,
19-Aug-2015 18:49:00,11,140.47,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:50:00,11,140.47,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:51:00,11,140.48,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:52:00,11,140.48,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:53:00,11,140.48,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:54:00,11,140.48,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:55:00,11,140.48,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:56:00,11,140.48,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:57:00,11,140.48,751.6390381,57.7422905,0.00003217,3.30606747,
19-Aug-2015 18:58:00,11,140.49,755.3803711,58.03006744,0.00003217,3.32253265,
19-Aug-2015 18:59:00,11,140.49,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:00:00,11,140.49,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:01:00,11,140.49,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:02:00,11,140.49,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:03:00,11,140.49,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:04:00,11,140.49,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:05:00,11,140.49,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:06:00,11,140.5,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:07:00,11,140.5,755.392395,58.0309906,0.00003217,3.32258558,
19-Aug-2015 19:08:00,11,140.5,759.1340942,58.31877136,0.00003256,3.33904839,
19-Aug-2015 19:09:00,11,140.5,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:10:00,11,140.5,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:11:00,11,140.5,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:12:00,11,140.5,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:13:00,11,140.51,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:14:00,11,140.51,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:15:00,11,140.51,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:16:00,11,140.51,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:17:00,11,140.51,759.1465454,58.31972885,0.00003256,3.33910322,
19-Aug-2015 19:18:00,11,140.51,762.8932495,58.60784531,0.00003314,3.35558605,
19-Aug-2015 19:19:00,11,140.51,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:20:00,11,140.51,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:21:00,11,140.52,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:22:00,11,140.52,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:23:00,11,140.52,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:24:00,11,140.52,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:25:00,11,140.52,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:26:00,11,140.52,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:27:00,11,140.52,762.9077759,58.60896301,0.00003315,3.35564995,
19-Aug-2015 19:28:00,11,140.52,766.6448364,58.8964653,0.00003334,3.37209487,
19-Aug-2015 19:29:00,11,140.53,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:30:00,11,140.53,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:31:00,11,140.53,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:32:00,11,140.53,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:33:00,11,140.53,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:34:00,11,140.53,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:35:00,11,140.53,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:36:00,11,140.54,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:37:00,11,140.54,766.6617432,58.89776611,0.00003334,3.37216926,
19-Aug-2015 19:38:00,11,140.54,770.3460693,59.18124771,0.00003334,3.38838267,
19-Aug-2015 19:39:00,11,140.54,770.3586426,59.18221664,0.00003334,3.38843799,
19-Aug-2015 19:40:00,11,140.54,770.3586426,59.18221664,0.00003334,3.38843799,
